,Date,Tweet,Tweet Source,Retweets,Likes,Location,Clean Tweet,SS
3541,2020-12-18 03:26:02,"India to be tollbooth-free in 2 years: Nitin Gadkari

https://t.co/Z1fOg8nT93

#Tentaran #News #India #TV #CoronaVaccine #Covid_19 #FarmersBill #KeralaElection2020 #NitinGadkari #PMModi #TheGrayMan",Twitter Web App,0,4,"Saket, New Delhi",india tollboothfree years nitin gadkari,POSITIVE
3542,2020-12-18 03:25:13,Don’t bite the hand that feeds you #IStandWithFarmers #FarmersBill #FarmersProtest #KisaanMajdoorEktaZindabad #DelhiChalo https://t.co/GpLqMbpdBc,Twitter for iPhone,6,24,"Ontario, Canada",dont bite the hand that feeds you,NEGATIVE
3543,2020-12-18 03:24:15,"This is the reality of modi government..
#saveIndiaFromMobi #kisanektamoarcha #FarmersProtest #IStandWithFarmers #FarmersBill #PunYaab #rmbtv  https://t.co/ySoTrlkAje",Twitter for iPhone,0,1,,this the reality modi government,POSITIVE
3544,2020-12-18 03:21:30,Repeal farm laws: Economists to Tomar https://t.co/hpuC3T3w9F #farmersprotest #FarmersBill #FarmersProtests #AndhBhakt #kanganaranuat #KanganaRanaut #kangana,Twitter Web App,0,0,"43°52'15.0""N 79°31'54.8""W",repeal farm laws economists tomar,POSITIVE
3545,2020-12-18 03:10:39,Listen from Gujrati farmers 👇how they are not allowed to protest in Gujrat plus how hard it is for them to leave Gujrat and come to Singhu border. 👉 https://t.co/TeHOfTIEvS. #FarmersDyingModiEnjoying #FarmersBill,Twitter for iPhone,47,46,Ottawa,listen from gujrati farmers how they are not allowed protest gujrat plus how hard for them leave gujrat and come singhu border,NEGATIVE
3546,2020-12-18 03:09:55,"#FarmersProtest  #FarmersBill #KisanokoInsafDoSupremeCourt #KisanAandolan #WeStandWithFarmers #TakeBackFarmLaws2020 ⁦@Kisanektamorcha⁩ ⁦@diljitdosanjh⁩ ⁦@DeepSid05481814⁩
This is for Andh Bakhts https://t.co/cvnXHWG3Sp",Twitter for iPhone,0,2,,this for andh bakhts,NEGATIVE
3547,2020-12-18 02:43:43,"@narendramodi @AmitShah @gautam_adani @aajtak @ZeeNewsEnglish @PMOIndia @AmitShahOffice 
What did you get when you sold your soul to the demon?
#KisanMajdoorEktaZindabaad 
#NotMyPrimeMinister 
#BJPKaScam #FarmersBill 
#quoteoftheday https://t.co/YVVmCgIoXO",Twitter for iPhone,0,1,Toronto,office what did you get when you sold your soul the demon,NEGATIVE
3548,2020-12-18 02:26:27,"Have immense respect 4 #Farmers !
It appears scrapping #FarmersBill is d only motive of #FarmersProtest ! Neither Talk nor reforms but .. oppose #NarendraModi #NarendraSinghTomar is all #FarmersProtestHijacked wants !
Enough
#FarmersBill2020 is nothing new !
It's time to treat !",Twitter for Android,0,1,MUKTAI Hospital . MH - INDIA .,have immense respect appears scrapping only motive neither talk nor reforms but oppose all wants enough nothing new its time treat,NEGATIVE
3549,2020-12-18 02:25:16,"Support Farmers Save Future

#DMKforFarmers
#FarmersBill https://t.co/pcsa2vH0fw",Twitter for Android,1,2,"Tamil Nadu, India",support farmers save future,POSITIVE
3550,2020-12-18 02:22:39,"Punjab was in deep sleep😴
You stumbled and woke it up😏
.
Now, you find it hard to deal with it💪🏻
.
👬🏻Youth is sleeping lion don’t🚫provoke them or you will 🔚🔜💪🏻
#RipFarmersRipDemocracy #FacebookJioAgainstFarmers #FarmersProtest #Farmers #FarmersBill #TakeBackFarmLaws https://t.co/b0qd9L24QW",Twitter for iPhone,1,3,"Ludhiana, India",punjab was deep sleep you stumbled and woke now you find hard deal with youth sleeping lion dontprovoke them you will,POSITIVE
3551,2020-12-18 02:10:21,@KanganaTeam @diljitdosanjh Why u dont use your brain. If famers dont want to sell their crops  on other state we dont want more money why government forcefully passed #FarmerBill2020 . We are not happy from these new #FarmersBill,Twitter for iPhone,0,0,"Raikot, India",why dont use your brain famers dont want sell their crops other state dont want more money why government forcefully passed are not happy from these new,NEGATIVE
3552,2020-12-18 02:03:19,"Somebody is misleading our farmers &amp; intercepting the evolution which is going on.@narendramodi @PMOIndia @AmitShah @nstomar 
#FarmersWithModi #FarmerProtestHijacked #FarmersBill2020 #FarmLaws #FarmersWithPMModi #FarmersBill #FarmerBill2020 #FarmersProtestHijacked #FarmBills2020",Twitter for Android,0,0,"Pune, Maharastra, India",somebody misleading our farmers amp intercepting the evolution which going,NEGATIVE
3553,2020-12-18 01:59:14,"It is said that if a person is doing a good job, someone tries to pull his legs. @narendramodi @PMOIndia @AmitShah @nstomar #ModiWithFarmers #FarmersWithModi #FarmerProtestHijacked #FarmersProtests #FarmersBill2020 #FarmLaws #FarmersWithPMModi #FarmersBill #FarmBills2020",Twitter for Android,0,0,"Pune, Maharastra, India",said that person doing good job someone tries pull his legs,NEGATIVE
3554,2020-12-18 01:48:15,Just a simple question!! #FarmersProtests #FarmersBill #FarmerProtestHijacked #FarmersWithModi #antifarmerlaws #FarmerBill2020 https://t.co/JKJMYXVDvk,Twitter for iPhone,0,2,Bengaluru,just simple question,NEGATIVE
3555,2020-12-18 01:44:12,"Hypocrisy of #Opposition parties on #FarmersBill :

 INC - @INCKarnataka https://t.co/BsOJAaivgH Kapil Sibal speech on APMC

2017 Punjab Manifesto IV; IV; point - 11 https://t.co/dDeOy6Y4sq

(1/n)",Twitter for Android,5,5,Malleshwaram(B'luru)/Kundapura,hypocrisy parties inc kapil sibal speech apmc punjab manifesto point,NEGATIVE
3556,2020-12-18 01:30:00,"At this stage, farmers’ protest should be allowed, says SC

https://t.co/ob4R3efN82

#FarmersBill #FarmersProtests2020 #FarmersProtestDelhi",TweetDeck,0,0,"New Delhi, India",this stage farmers protest should allowed says,NEGATIVE
3557,2020-12-18 01:29:43,"#FarmersBill 
#FacebookJioAgainstFarmers 
This is real growth of India 👇🏽 https://t.co/aD2bATO2cQ",Twitter for iPhone,0,1,"Washington, USA",this real growth india,POSITIVE
3558,2020-12-18 01:22:29,"Encyclopedia of Maharashtra legislation 💪🏻💪🏻💪🏻💪🏻. He deserves to be the CM hands down.
#FarmersBill https://t.co/vZDd1fxMMb",Twitter for Android,0,1,,encyclopedia maharashtra legislation deserves the hands down,NEGATIVE
3559,2020-12-18 01:13:39,"@SHIVAMV91870455 @ReallySwara Bill was introduced in surreptious manner. Every year before the budget or before introducing new policies, Govt. consults industy associations. Why not farmers organisations, esp from the region, feeding 40% and going to be majorily impacted. That shows intentions. #FarmersBill",Twitter for Android,0,1,,bill was introduced surreptious manner every year before the budget before introducing new policies govt consults industy associations why not farmers organisations esp from the region feeding and going majorily impacted that shows intentions,NEGATIVE
3560,2020-12-18 01:12:50,"It is NOT a coincidence that both Governments remain silent in addressing the injustices Farmers are facing. There was never a plan to help. Boris knew exactly what was going on, but acted lost. 
This is the time to prove we cannot be silenced. #FarmersBill https://t.co/nIScRhjuQB",Twitter for iPhone,2,13,Leamington / London,not coincidence that both governments remain silent addressing the injustices farmers are facing there was never plan help boris knew exactly what was going but acted lost this the time prove cannot silenced,NEGATIVE
3561,2020-12-18 01:11:48,Sir please do NOT bow down to irrational protests... #FarmProtests #FarmersBill #supremecourtofindia,Twitter Web App,0,0, India,sir please not bow down irrational protests,POSITIVE
3562,2020-12-18 00:54:33,"#FarmersProtests: Who wants what. Why Judges DELIBERATELY did'nt take up issue pertaining to constitutionality of #FarmersBill? So-called 'Committee ' can ONLY be effective if ""Stay""  granted ,Otherwise it is 'Tareek Pe Tareek"" #JustSaying https://t.co/9I3MNb8nW2",Twitter for Android,0,0,Maharashtra. India,who wants what why judges deliberately didnt take issue pertaining constitutionality socalled committee can only effective stay granted otherwise tareek tareek,NEGATIVE
3563,2020-12-18 00:41:50,"If #Farmers were happy with the existing policies, laws...why were they committing suicide constantly in huge nos?🤔

Whoever answers this will get a mention in my WILL🤗

Now, read this simple open letter, with open mind to understand #FarmersBill &amp; #FarmersProtestHijacked truth https://t.co/7Ph51IVpSe",Twitter for Android,1,0,india,were happy with the existing policies lawswhy were they committing suicide constantly huge nos whoever answers this will get mention will now read this simple open letter with open mind understand amp truth,POSITIVE
3564,2020-12-18 00:39:55,"@KanganaTeam That's the issue. U supported #SSR and #nepotism in Bollywood, nobody questions that. But u didn't talk against #Khalistani movement but against #FarmersProtests  and supported #FarmersBill. This is ridiculous. If #PriyankaChopra supports Farmer protest, what's ur problem?",Twitter for Android,0,0,"BBSR, Odisha, India",thats the issue supported and bollywood nobody questions that but didnt talk against movement but against and supported this ridiculous supports farmer protest whats problem,NEGATIVE
3565,2020-12-18 00:29:38,"#BoycottJio is like 🤣🤣 Cut off the branch on which one is sitting👏👏

#FarmerProtestHijacked
#FarmerPolitics #FarmersBill #FarmersProtests https://t.co/TqKSY10miN",Twitter for iPhone,1,1,,like cut off the branch which one sitting,NEGATIVE
3566,2020-12-18 00:27:49,@KanganaTeam  This is for you. #FarmersProtests #FarmBills2020 #FarmersBill #kangna_modi_ki_chamchi_hai https://t.co/q5uil1Shze,Twitter for iPhone,0,1,"California, USA",this for you,POSITIVE
3567,2020-12-18 00:25:45,"@harbhajanmann @ipardeep_sohal Real PM of India?
#FarmersProtest
#FarmersBill",Twitter for Android,3,0,ਰੱਬ ਜਾਣੇ ਜਾਂ ਮੈਂ ਜਾਣਾ ,real india,POSITIVE
3568,2020-12-18 00:25:24,"A basic google search reveals a number of cases where arhtiya's harassment led a farmer to suicide.

‘Harassed’ by arhtiya, the farmer kills himself
https://t.co/jIAhVLRb9d

(2/10)
#FarmersProtest #FarmerProtestHijacked #AgriculturalReforms #FarmersSuicide #Punjab #FarmersBill",Twitter Web App,0,0,Canada,basic google search reveals number cases where arhtiyas harassment led farmer suicide harassed arhtiya the farmer kills himself,NEGATIVE
3569,2020-12-18 00:25:24,"Who makes #Farmers to ""END THEIR STORY""? | Let's find out  https://t.co/2UFxXJo5iq by @AKTKadmin 

#FarmersProtest #FarmerProtestHijacked #AgriculturalReforms #FarmersSuicide #Punjab #FarmersBill 

[Thread]
Arhtiyas are like a death sentence for farmers. 

(1/10)",Twitter Web App,0,1,Canada,who makes end their story lets find out thread arhtiyas are like death sentence for farmers,NEGATIVE
3570,2020-12-17 23:58:16,@ShekharGupta Let us waste more money on paying MSP instead of using it for nutrition #FarmersProtests #FarmersBill,Twitter for iPhone,0,0,,let waste more money paying msp instead using for nutrition,NEGATIVE
3571,2020-12-17 23:44:47,"You're never given a dream without also being given the power to make it true.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/PfkpAKsyFU",Twitter for iPhone,0,1,"Brampton, Ontario",youre never given dream without also being given the power make true,POSITIVE
3572,2020-12-17 23:41:46,People who have never done agriculture or not even spend 1 day with a farmer.. are talking about the benefits of #FarmersBill .,Twitter for Android,0,0,"New Delhi, India",people who have never done agriculture not even spend day with farmer are talking about the benefits,POSITIVE
3573,2020-12-17 23:24:56,"Repeal #FarmersBill #Istandwithfarmars 
#StopAdani https://t.co/mcoRfYa8Q4",Twitter for Android,1,3,,repeal,NEGATIVE
3574,2020-12-17 23:16:09,"I am seeking, I am striving, I am in it with all my heart.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/zJ3qHiRRym",TweetDeck,2,5,,seeking striving with all heart,POSITIVE
3575,2020-12-17 23:13:53,"You save yourself or you remain unsaved.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/ARzUkiRcil",TweetDeck,0,3,,you save yourself you remain unsaved,POSITIVE
3576,2020-12-17 23:10:26,Take you #FarmersBill back #Kisan_Ekta_Zindabad #KisanMajdoorEktaZindabaad #i_stand_with_farmers #FarmersProtest ⁦@BKU_KisanUnion⁩ ⁦@PunjabKisanUnio⁩ ⁦@KisanSabha⁩ ⁦@FarmersHaryana⁩ ⁦⁦@BawaRanjit⁩ ⁦@diljitdosanjh⁩ ⁦⁦⁦@AmmyVirk⁩ https://t.co/skbbrt5Y6Q,Twitter for iPhone,0,1,India,take you back,POSITIVE
3577,2020-12-17 22:53:33,"When you see a good person, think of becoming like her/him. When you see someone not so good, reflect on your own weak points.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/9ub61EELtL",TweetDeck,0,2,,when you see good person think becoming like herhim when you see someone not good reflect your own weak points,NEGATIVE
3578,2020-12-17 22:52:36,"I am seeking, I am striving, I am in it with all my heart.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/38SWAHzv2D",TweetDeck,1,1,,seeking striving with all heart,POSITIVE
3579,2020-12-17 22:48:52,"You save yourself or you remain unsaved.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/vDv7pxv9KN",TweetDeck,0,1,,you save yourself you remain unsaved,POSITIVE
3580,2020-12-17 22:44:07,"The place to improve the world is first in one's own heart and head and hands, and then work outward from there. 

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/uTb9dgelQI",TweetDeck,1,0,,the place improve the world first ones own heart and head and hands and then work outward from there,POSITIVE
3581,2020-12-17 22:42:56,"Indian farmers' protests – in pictures

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani

https://t.co/HQPbJtLblc",TweetDeck,1,0,,indian farmers protests pictures,NEGATIVE
3582,2020-12-17 22:41:13,"In the long run, the sharpest weapon of all is a kind and gentle spirit.

#FarmersBill
#FacebookJioAgainstFarmers
#BoycottAmbaniAdani 
#FarmersProtest 
#Tractor2Twitter
#KisanEktaMorcha
#StopAdani https://t.co/BHL7XNDTlo",TweetDeck,1,0,,the long run the sharpest weapon all kind and gentle spirit,POSITIVE
3583,2020-12-17 22:33:32,"#FarmersBill 
#farmer protest",Twitter for Android,0,0,,protest,NEGATIVE
3584,2020-12-17 22:28:26,"are the economists misled too? #isupportfarmers #FarmersProtests #ISupportFarmerProtests  #FarmersBill 
https://t.co/WaAWqhptLV",Twitter Web App,1,1,"Calgary, AB, CA",are the economists misled too,NEGATIVE
3585,2020-12-17 22:22:56,@CMODelhi you did big mistake by tearing three farmer bills of Government of India in Delhi Assembly SHAME TO YOU AND YOUR AAP PARTY. Your actions are against India 🇮🇳. @PMOIndia @narendramodi ji is doing excellent works for farmers by his bill he is true farmer too #FarmersBill https://t.co/iWjM6FN073,Twitter for iPhone,1,1,United Kingdom,you did big mistake tearing three farmer bills government india delhi assembly shame you and your aap party your actions are against india doing excellent works for farmers his bill true farmer too,NEGATIVE
